assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
95047948,22732650,Phasianus versicolor,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Phasianus,versicolor,,,,"Vieillot, 1825",Least Concern,,3.1,Decreasing,Global
95102742,22712152,Stelgidopteryx serripennis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Stelgidopteryx,serripennis,,,,"(Audubon, 1838)",Least Concern,,3.1,Decreasing,Global
95166927,61204079,Canachites canadensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Canachites,canadensis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
95167109,61204155,Canachites franklinii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Canachites,franklinii,,,,"(Douglas, 1829)",Least Concern,,3.1,Stable,Global
95189182,62120280,Gallinula galeata,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Gallinula,galeata,,,,"(Lichtenstein, 1818)",Least Concern,,3.1,Stable,Global
95190980,62169677,Fulica americana,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Fulica,americana,,,,"Gmelin, 1789",Least Concern,,3.1,Decreasing,Global
95209097,22678949,Coturnix japonica,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Coturnix,japonica,,,,"Temminck &amp; Schlegel, 1849",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
95209889,22680178,Anas fulvigula,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,fulvigula,,,,"Ridgway, 1874",Least Concern,,3.1,Decreasing,Global
104216001,103887005,Cistothorus stellaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Cistothorus,stellaris,,,,"(Naumann, 1823)",Least Concern,,3.1,Increasing,Global
104288502,22721115,Passerculus rostratus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerculus,rostratus,,,,"(Cassin, 1852)",Least Concern,,3.1,Unknown,Global
110734937,22699787,Contopus cooperi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Contopus,cooperi,,,,"(Swainson, 1832)",Near Threatened,A2bc+3bc+4bc,3.1,Decreasing,Global
110739551,22700520,Empidonomus varius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonomus,varius,,,,"(Vieillot, 1818)",Least Concern,,3.1,Stable,Global
110990927,22708819,Turdus iliacus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,iliacus,,,,"Linnaeus, 1766",Near Threatened,A2b+3b+4b,3.1,Decreasing,Global
111044786,22693949,Vanellus vanellus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Vanellus,vanellus,,,,"(Linnaeus, 1758)",Near Threatened,A2abce+3bce+4abce,3.1,Decreasing,Global
111063735,22710921,Acridotheres tristis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Acridotheres,tristis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
111066495,22711978,Baeolophus inornatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Baeolophus,inornatus,,,,"(Gambel, 1845)",Least Concern,,3.1,Stable,Global
111074459,22714654,Locustella lanceolata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LOCUSTELLIDAE,Locustella,lanceolata,,,,"(Temminck, 1840)",Least Concern,,3.1,Stable,Global
111131604,22720646,Loxia curvirostra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxia,curvirostra,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
111133257,22720881,Emberiza leucocephalos,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,leucocephalos,,,,"Gmelin, 1771",Least Concern,,3.1,Stable,Global
111137474,22720954,Emberiza pusilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,pusilla,,,,"Pallas, 1776",Least Concern,,3.1,Stable,Global
111138693,22721033,Calcarius lapponicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALCARIIDAE,Calcarius,lapponicus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
111144194,22728944,Loxia leucoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxia,leucoptera,,,,"Gmelin, 1789",Least Concern,,3.1,Decreasing,Global
111215843,22718392,Motacilla cinerea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Motacilla,cinerea,,,,"Tunstall, 1771",Least Concern,,3.1,Stable,Global
111221714,22693158,Limosa lapponica,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Limosa,lapponica,,,,"(Linnaeus, 1758)",Near Threatened,A2abc+3bc+4abc,3.1,Decreasing,Global
111233524,22711026,Mimus polyglottos,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Mimus,polyglottos,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
111242743,103886826,Troglodytes aedon,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Troglodytes,aedon,,,,"Vieillot, 1809",Least Concern,,3.1,Increasing,Global
111465610,103727176,Pica hudsonia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Pica,hudsonia,,,,"(Sabine, 1823)",Least Concern,,3.1,Stable,Global
111611637,22693150,Limosa limosa,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Limosa,limosa,,,,"(Linnaeus, 1758)",Near Threatened,A2bcde+3bcde+4bcde,3.1,Decreasing,Global
111750380,22694764,Chlidonias hybrida,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Chlidonias,hybrida,,,,"(Pallas, 1811)",Least Concern,,3.1,Stable,Global
111819000,22680683,Jynx torquilla,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Jynx,torquilla,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
111892532,22680157,Mareca penelope,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mareca,penelope,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
112293863,103727785,Aphelocoma californica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Aphelocoma,californica,,,,"(Vigors, 1839)",Least Concern,,3.1,Stable,Global
113271893,22706068,Corvus corax,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,corax,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
113623562,22679464,Lagopus muta,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lagopus,muta,,,,"(Montin, 1776)",Least Concern,,3.1,Decreasing,Global
117364166,22698246,Puffinus opisthomelas,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,opisthomelas,,,,"Coues, 1864",Near Threatened,"A2cde; B2b(ii,iii)",3.1,Stable,Global
117917038,22693190,Numenius arquata,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Numenius,arquata,,,,"(Linnaeus, 1758)",Near Threatened,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
118141491,22721182,Spizella wortheni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Spizella,wortheni,,,,"Ridgway, 1884",Endangered,C2a(ii),3.1,Decreasing,Global
118687681,22711716,Poecile atricapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Poecile,atricapillus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
118689035,22711724,Poecile gambeli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Poecile,gambeli,,,,"(Ridgway, 1886)",Least Concern,,3.1,Stable,Global
118775235,103718956,Lanius borealis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LANIIDAE,Lanius,borealis,,,,"Vieillot, 1808",Least Concern,,3.1,Stable,Global
118809071,22705614,Cyanocitta stelleri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocitta,stelleri,,,,"(Gmelin, 1788)",Least Concern,,3.1,Increasing,Global
118810850,22705738,Cyanocorax yncas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,yncas,,,,"(Boddaert, 1783)",Least Concern,,3.1,Increasing,Global
118836349,22711989,Baeolophus atricristatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Baeolophus,atricristatus,,,,"Cassin, 1850",Least Concern,,3.1,Stable,Global
118842397,22712077,Tachycineta thalassina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Tachycineta,thalassina,,,,"(Swainson, 1827)",Least Concern,,3.1,Increasing,Global
118857172,22696944,Egretta caerulea,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Egretta,caerulea,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
119216586,22718270,Passer montanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Passer,montanus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
119335690,22720966,Emberiza aureola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,aureola,,,,"Pallas, 1773",Critically Endangered,A2acd+3cd+4acd,3.1,Decreasing,Global
119468342,22732035,Molothrus aeneus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,aeneus,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
130036052,22680871,Sphyrapicus nuchalis,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Sphyrapicus,nuchalis,,,,"Baird, 1858",Least Concern,,3.1,Decreasing,Global
130036416,22680874,Sphyrapicus ruber,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Sphyrapicus,ruber,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
130103061,22685577,Ara severus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Ara,severus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
130373121,22705200,Vireo crassirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,crassirostris,,,,"(Bryant, 1859)",Least Concern,,3.1,Stable,Global
130380194,22705783,Perisoreus canadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Perisoreus,canadensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
130407851,22705909,Nucifraga columbiana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Nucifraga,columbiana,,,,"(Wilson, 1811)",Least Concern,,3.1,Stable,Global
130697270,22680203,Anas laysanensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,laysanensis,,,,"Rothschild, 1892",Critically Endangered,B1ac(iv),3.1,Increasing,Global
130843089,22720809,Oreomystis bairdi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Oreomystis,bairdi,,,,"(Stejneger, 1887)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
130851810,22720832,Loxops caeruleirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxops,caeruleirostris,,,,"(Wilson, 1890)",Critically Endangered,A3ce+4ace,3.1,Decreasing,Global
130854185,22720722,Telespiza ultima,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Telespiza,ultima,,,,"Bryan, 1917",Critically Endangered,B1ac(iv),3.1,Stable,Global
131111201,22693185,Numenius tenuirostris,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Numenius,tenuirostris,,,,"Vieillot, 1817",Critically Endangered,"C2a(i,ii);D",3.1,Decreasing,Global
131112198,22711121,Toxostoma lecontei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Toxostoma,lecontei,,,,"Lawrence, 1851",Least Concern,,3.1,Stable,Global
131390783,22680810,Melanerpes erythrocephalus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Melanerpes,erythrocephalus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131459482,22721737,Setophaga striata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,striata,,,,"(Forster, 1772)",Near Threatened,A2ac+3c+4ac,3.1,Decreasing,Global
131475071,22723957,Passerina ciris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Passerina,ciris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
131480347,22728985,Leucosticte australis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Leucosticte,australis,,,,"Ridgway, 1873",Endangered,A2ac+3c+4ac,3.1,Decreasing,Global
131484290,22724320,Quiscalus quiscula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Quiscalus,quiscula,,,,"(Linnaeus, 1758)",Near Threatened,A4ad,3.1,Decreasing,Global
131500502,22720702,Hesperiphona vespertina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Hesperiphona,vespertina,,,,"(Cooper, 1825)",Vulnerable,A2ac+3c+4ac,3.1,Decreasing,Global
131792415,22686709,Chaetura pelagica,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Chaetura,pelagica,,,,"(Linnaeus, 1758)",Vulnerable,A2acd+3cd+4acd,3.1,Decreasing,Global
131795740,22679519,Tympanuchus pallidicinctus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tympanuchus,pallidicinctus,,,,"(Ridgway, 1873)",Vulnerable,A3bc,3.1,Decreasing,Global
131877037,22694915,Aethia cristatella,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Aethia,cristatella,,,,"(Pallas, 1769)",Least Concern,,3.1,Decreasing,Global
131885929,22720340,Chloris sinica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chloris,sinica,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
131886478,22720728,Telespiza cantans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Telespiza,cantans,,,,"Wilson, 1890",Vulnerable,D2,3.1,Stable,Global
131890003,22724345,Molothrus bonariensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,bonariensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Increasing,Global
131900348,22720488,Leucosticte atrata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Leucosticte,atrata,,,,"Ridgway, 1874",Endangered,A2ac+3c+4ac,3.1,Decreasing,Global
131903818,22678719,Francolinus francolinus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Francolinus,francolinus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
131904182,22678728,Ortygornis pondicerianus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Ortygornis,pondicerianus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
131908564,22679893,Anser indicus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,indicus,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
131909406,22679935,Branta canadensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Branta,canadensis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
131909954,22679943,Branta leucopsis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Branta,leucopsis,,,,"(Bechstein, 1803)",Least Concern,,3.1,Increasing,Global
131911211,22680061,Cairina moschata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Cairina,moschata,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131917909,22685752,Aratinga nenday,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Aratinga,nenday,,,,"(Vieillot, 1823)",Least Concern,,3.1,Increasing,Global
131918421,22685959,Brotogeris versicolurus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Brotogeris,versicolurus,,,,"(Müller, 1776)",Least Concern,,3.1,Stable,Global
131932114,22694837,Alle alle,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Alle,alle,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131933971,22694924,Cerorhinca monocerata,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Cerorhinca,monocerata,,,,"(Pallas, 1811)",Least Concern,,3.1,Decreasing,Global
131940332,22696450,Falco femoralis,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Falco,femoralis,,,,"Temminck, 1822",Least Concern,,3.1,Decreasing,Global
131941613,22697627,Cathartes aura,ANIMALIA,CHORDATA,CATHARTIFORMES,AVES,CATHARTIDAE,Cathartes,aura,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
131942584,22697829,Gavia stellata,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,stellata,,,,"(Pontoppidan, 1763)",Least Concern,,3.1,Decreasing,Global
131943991,22705929,Corvus monedula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,monedula,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
131944731,22705938,Corvus splendens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,splendens,,,,"Vieillot, 1817",Least Concern,,3.1,Stable,Global
131945410,22705990,Corvus brachyrhynchos,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,brachyrhynchos,,,,"Brehm, 1822",Least Concern,,3.1,Increasing,Global
131949423,22708647,Catharus mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,mexicanus,,,,"(Bonaparte, 1856)",Least Concern,,3.1,Decreasing,Global
131949838,22708655,Catharus fuscescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,fuscescens,,,,"(Stephens, 1817)",Least Concern,,3.1,Decreasing,Global
131972422,22715685,Pterorhinus caerulatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Pterorhinus,caerulatus,,,,"(Hodgson, 1836)",Least Concern,,3.1,Decreasing,Global
131985523,22718546,Anthus trivialis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,trivialis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131986546,22718553,Anthus gustavi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,gustavi,,,,"Swinhoe, 1863",Least Concern,,3.1,Stable,Global
131994177,22719518,Glaucestrilda coerulescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Glaucestrilda,coerulescens,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
131994459,22719558,Estrilda melpoda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Estrilda,melpoda,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
131994849,22719570,Estrilda troglodytes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Estrilda,troglodytes,,,,"(Lichtenstein, 1823)",Least Concern,,3.1,Stable,Global
131995211,22719574,Estrilda astrild,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Estrilda,astrild,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
131997328,22719761,Euodice cantans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Euodice,cantans,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
131997686,22719770,Euodice malabarica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Euodice,malabarica,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
131998999,22720181,Crithagra mozambica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Crithagra,mozambica,,,,"(Müller, 1776)",Least Concern,,3.1,Decreasing,Global
132001810,22720563,Haemorhous mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Haemorhous,mexicanus,,,,"(Müller, 1776)",Least Concern,,3.1,Increasing,Global
132005733,22721003,Emberiza variabilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,variabilis,,,,"Temminck, 1835",Least Concern,,3.1,Stable,Global
132024136,22723819,Cardinalis cardinalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Cardinalis,cardinalis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132026652,22724126,Icterus galbula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,galbula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132027891,22724191,Agelaius phoeniceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Agelaius,phoeniceus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
132028704,22724206,Agelaius humeralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Agelaius,humeralis,,,,"(Vigors, 1827)",Least Concern,,3.1,Stable,Global
132039486,61752071,Bubo virginianus,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Bubo,virginianus,,,,"(Gmelin, 1788)",Least Concern,,3.1,Stable,Global
132039889,102998555,Alauda arvensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Alauda,arvensis,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
132049858,22678673,Tetraogallus himalayensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tetraogallus,himalayensis,,,,"Gray, 1843",Least Concern,,3.1,Stable,Global
132050815,22678865,Pternistis erckelii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,erckelii,,,,"(Rüppell, 1835)",Least Concern,,3.1,Stable,Global
132051953,22679525,Meleagris gallopavo,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Meleagris,gallopavo,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
132052202,22679555,Numida meleagris,ANIMALIA,CHORDATA,GALLIFORMES,AVES,NUMIDIDAE,Numida,meleagris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132053220,22680485,Mergus serrator,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergus,serrator,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
132054083,22680492,Mergus merganser,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergus,merganser,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
132056957,22685223,Melopsittacus undulatus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Melopsittacus,undulatus,,,,"(Shaw, 1805)",Least Concern,,3.1,Increasing,Global
132063215,22692990,Pterocles exustus,ANIMALIA,CHORDATA,PTEROCLIFORMES,AVES,PTEROCLIDAE,Pterocles,exustus,,,,"Temminck, 1825",Least Concern,,3.1,Stable,Global
132065195,22694629,Sterna paradisaea,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sterna,paradisaea,,,,"Pontoppidan, 1763",Least Concern,,3.1,Decreasing,Global
132066134,22694847,Uria lomvia,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Uria,lomvia,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132066871,22696606,Podiceps auritus,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,auritus,,,,"(Linnaeus, 1758)",Vulnerable,A2abce+3bce+4abce,3.1,Decreasing,Global
132067766,22697203,Nyctanassa violacea,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Nyctanassa,violacea,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132069895,22700605,Pitangus sulphuratus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Pitangus,sulphuratus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
132081179,22709200,Muscicapa griseisticta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Muscicapa,griseisticta,,,,"(Swinhoe, 1861)",Least Concern,,3.1,Stable,Global
132093983,22711115,Toxostoma curvirostre,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Toxostoma,curvirostre,,,,"(Swainson, 1827)",Least Concern,,3.1,Decreasing,Global
132094796,22711196,Sitta canadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,canadensis,,,,"Linnaeus, 1766",Least Concern,,3.1,Increasing,Global
132099574,22711588,Polioptila melanura,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,POLIOPTILIDAE,Polioptila,melanura,,,,"Lawrence, 1857",Least Concern,,3.1,Decreasing,Global
132102224,22712695,Pycnonotus cafer,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Pycnonotus,cafer,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
132129720,22719493,Uraeginthus bengalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Uraeginthus,bengalus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
132134939,22719988,Vidua macroura,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIDUIDAE,Vidua,macroura,,,,"(Pallas, 1764)",Least Concern,,3.1,Stable,Global
132139491,22720410,Spinus psaltria,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Spinus,psaltria,,,,"(Say, 1823)",Least Concern,,3.1,Decreasing,Global
132141004,22720482,Leucosticte tephrocotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Leucosticte,tephrocotis,,,,"(Swainson, 1832)",Least Concern,,3.1,Stable,Global
132141177,22720625,Pinicola enucleator,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Pinicola,enucleator,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132141969,22720671,Pyrrhula pyrrhula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Pyrrhula,pyrrhula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
